종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"011420","갤럭시아에스엠 ","1705","-45","-2.57",,,,,"961","1.77","0","0.00"
"094480","갤럭시아컴즈 ","3645","15","0.41","133","27.41",,,"2146","1.70","35","0.96"
"063080","게임빌 ","42750","-150","-0.35",,,,,"35689","1.20","0","0.00"
"039240","경남스틸 ","1855","-5","-0.27","215","8.63",,,"3380","0.55","70","3.77"
"053950","경남제약 ","17200","0","0.00","327","52.60",,,"2351","7.32","0","0.00"
"002100","경농 ","15800","-150","-0.94","310","50.97",,,"8437","1.87","250","1.58"
"009450","경동나비엔 ","43500","-1500","-3.33","1961","22.18",,,"21969","1.98","250","0.57"
"267290","경동도시가스 ","30450","250","0.83","7235","4.21",,,"67853","0.45","875","2.87"
"012320","경동인베스트 ","38100","0","0.00","11998","3.18",,,"164687","0.23","500","1.31"
"011040","경동제약 ","9040","70","0.78","222","40.72",,,"7974","1.13","300","3.32"
"000050","경방 ","10400","-100","-0.95","740","14.05",,,"25854","0.40","125","1.20"
"214390","경보제약 ","9770","-80","-0.81","549","17.80",,,"6233","1.57","200","2.05"
"012610","경인양행 ","6530","0","0.00","331","19.73",,,"5120","1.28","50","0.77"
"009140","경인전자 ","33700","-1150","-3.30",,,,,"34788","0.97","250","0.74"
"024910","경창산업 ","1175","-20","-1.67",,,,,"3984","0.29","10","0.85"
"013580","계룡건설 ","27100","100","0.37","10423","2.60",,,"43825","0.62","500","1.85"
"012200","계양전기 ","3370","15","0.45","280","12.04",,,"5512","0.61","60","1.78"
"012205","계양전기우 ","8400","-200","-2.33",,,,,,,"65","0.77"
"004200","고려개발 ","4890","65","1.35",,,,,"3782","1.29","0","0.00"
"002140","고려산업 ","2265","-25","-1.09","160","14.16",,,"3714","0.61","30","1.32"
"198440","고려시멘트 ","2215","0","0.00","149","14.87",,,"2705","0.82","35","1.58"
"049720","고려신용정보 ","4575","5","0.11","336","13.62",,,"1340","3.41","220","4.81"
"010130","고려아연 ","451500","14500","3.32","29841","15.13",,,"331214","1.36","11000","2.44"
"002240","고려제강 ","22550","-150","-0.66","169","133.43",,,"68200","0.33","350","1.55"
"014570","고려제약 ","6960","-80","-1.14","601","11.58",,,"5709","1.22","100","1.44"
"098460","고영 ","87800","-3000","-3.30","3122","28.12",,,"16501","5.32","650","0.74"
"038530","골드퍼시픽 ","2450","-105","-4.11",,,,,"1182","2.07","0","0.00"
"307870","골든브릿지이안5호 ","2055","10","0.49",,,,,,,"0","0.00"
"215000","골프존 ","66000","6900","11.68","3255","20.28",,,"31061","2.12","1850","2.80"
"121440","골프존뉴딘홀딩스 ","3275","65","2.02",,,,,"11313","0.29","117","3.57"
"009290","광동제약 ","6910","40","0.58","551","12.54",,,"7732","0.89","80","1.16"
"014200","광림 ","2565","30","1.18",,,,,"1548","1.66","0","0.00"
"017040","광명전기 ","2380","-10","-0.42","60","39.67",,,"2078","1.15","0","0.00"
"017900","광전자 ","2420","-5","-0.21","126","19.21",,,"3839","0.63","50","2.07"
"037710","광주신세계 ","178500","-2000","-1.11","28183","6.33",,,"387910","0.46","3000","1.68"
"026910","광진실업 ","3360","-25","-0.74","42","80.00",,,"4549","0.74","25","0.74"
"090150","광진윈텍 ","4060","170","4.37",,,,,"3597","1.13","50","1.23"
"267320","교보7호스팩 ","2220","25","1.14",,,,,,,"0","0.00"
"307280","교보8호스팩 ","2145","5","0.23",,,,,,,"0","0.00"
"030610","교보증권 ","10650","0","0.00","2216","4.81",,,"24484","0.43","350","3.29"
"053270","구영테크 ","1555","-15","-0.96","296","5.25",,,"2577","0.60","30","1.93"
"007690","국도화학 ","45300","100","0.22","8056","5.62",,,"84082","0.54","1500","3.31"
"005320","국동 ","1605","-35","-2.13","188","8.54",,,"2970","0.54","0","0.00"
"001140","국보 ","2125","45","2.16",,,,,"806","2.64","0","0.00"
"066620","국보디자인 ","14650","0","0.00","1862","7.87",,,"14480","1.01","280","1.91"
"043650","국순당 ","3900","40","1.04",,,,,"11872","0.33","260","6.67"
"006050","국영지앤엠 ","1290","0","0.00",,,,,"1483","0.87","0","0.00"
"060480","국일신동 ","7440","-80","-1.06","100","74.40",,,"3715","2.00","50","0.67"
"078130","국일제지 ","3710","30","0.82",,,,,"479","7.75","0","0.00"
"002720","국제약품 ","4480","30","0.67","126","35.56",,,"3735","1.20","30","0.67"
"083420","그린케미칼 ","3710","10","0.27","128","28.98",,,"5362","0.69","160","4.31"
"014530","극동유화 ","3390","0","0.00","484","7.00",,,"4586","0.74","160","4.72"
"204620","글로벌텍스프리 ","4185","-65","-1.53","226","18.52",,,"1990","2.10","0","0.00"
"019660","글로본 ","2830","-30","-1.05","62","45.65",,,"1000","2.83","0","0.00"
"014280","금강공업 ","4265","-25","-0.58","653","6.53",,,"11452","0.37","100","2.34"
"014285","금강공업우 ","11450","-550","-4.58",,,,,,,"110","0.96"
"053260","금강철강 ","3770","35","0.94","313","12.04",,,"5847","0.64","100","2.65"
"008870","금비 ","68000","100","0.15","8486","8.01",,,"98534","0.69","1700","2.50"
"001570","금양 ","2230","15","0.68","533","4.18",,,"1822","1.22","80","3.59"
"002990","금호산업 ","13950","150","1.09",,,,,"9808","1.42","500","3.58"
"002995","금호산업우 ","57900","-1700","-2.85",,,,,,,"550","0.95"
"011780","금호석유 ","94900","-900","-0.94","17597","5.39",,,"70088","1.35","1350","1.42"
"011785","금호석유우 ","36300","-200","-0.55",,,,,,,"1400","3.86"
"214330","금호에이치티 ","4930","-120","-2.38","632","7.80",,,"7887","0.63","0","0.00"
"001210","금호전기 ","3375","-185","-5.20",,,,,"7070","0.48","0","0.00"
"073240","금호타이어 ","3715","-115","-3.00",,,,,"4919","0.76","0","0.00"
"036190","금화피에스시 ","33200","0","0.00","6615","5.02",,,"36741","0.90","1300","3.92"
"049080","기가레인 ","2070","-60","-2.82",,,,,"1332","1.55","0","0.00"
"035460","기산텔레콤 ","3095","-95","-2.98",,,,,"1994","1.55","0","0.00"
"092440","기신정기 ","3985","5","0.13","299","13.33",,,"7680","0.52","150","3.76"
"000270","기아차 ","39500","150","0.38","2883","13.70",,,"67208","0.59","900","2.28"
"024110","기업은행 ","13900","50","0.36","2531","5.49",,,"31891","0.44","690","4.96"
"013700","까뮤이앤씨 ","1285","-5","-0.39","39","32.95",,,"1319","0.97","20","1.56"
"004540","깨끗한나라 ","2435","35","1.46",,,,,"4593","0.53","0","0.00"
"004545","깨끗한나라우 ","16300","-100","-0.61",,,,,,,"0","0.00"
"187790","나노 ","2085","5","0.24",,,,,"1956","1.07","20","0.96"
"074610","나노메딕스 ","6640","70","1.07",,,,,"1170","5.68","0","0.00"
"151910","나노스 ","5640","-130","-2.25",,,,,"264","21.36","0","0.00"
"121600","나노신소재 ","18450","250","1.37","717","25.73",,,"8132","2.27","140","0.76"
"039860","나노엔텍 ","4690","30","0.64","129","36.36",,,"1337","3.51","0","0.00"
"091970","나노캠텍 ","4960","-160","-3.13","55","90.18",,,"3076","1.61","0","0.00"
"051490","나라엠앤디 ","4085","40","0.99","267","15.30",,,"5539","0.74","70","1.71"
