date,code,12개월 간 수익률,name,KOSPI 12개월 간 수익률,KOSPI대비 12개월 간 수익률,12개월 간 KOSPI 이김,PER,PBR,배당수익률,PER_inv,PBR_inv
20211210,247540,2.40301441677588,에코프로비엠,0.0924560964191228,2.31055832035676,1,230.19,24.63,0.09,0.00434423736912985,0.0406008932196508
20211210,003670,0.374407582938389,포스코케미칼,0.0924560964191228,0.281951486519266,1,318.68,9.41,0.21,0.0031379440190787,0.106269925611052
20211210,090430,-0.175115207373272,아모레퍼시픽,0.0924560964191228,-0.267571303792395,0,349.61,2.77,0.45,0.00286033008209147,0.36101083032491
20211210,251270,-0.0546875,넷마블,0.0924560964191228,-0.147143596419123,0,31.62,1.92,0.63,0.0316255534471853,0.520833333333333
20211210,003490,0.366361481619185,대한항공,0.0924560964191228,0.273905385200062,1,10000.0,2.07,0.0,0.0001,0.483091787439614
20211210,000810,0.125333333333333,삼성화재,0.0924560964191228,0.0328772369142105,1,11.88,0.66,4.17,0.0841750841750842,1.51515151515152
20211210,010950,0.227336122733612,S-Oil,0.0924560964191228,0.13488002631449,1,10000.0,1.81,0.0,0.0001,0.552486187845304
20211210,010130,0.29873417721519,고려아연,0.0924560964191228,0.206278080796067,1,15.82,1.39,2.92,0.0632111251580278,0.719424460431655
20211210,329180,-0.0358744394618834,현대중공업,0.0924560964191228,-0.128330535881006,0,10000.0,1.42,0.0,0.0001,0.704225352112676
20211210,316140,0.3,우리금융지주,0.0924560964191228,0.207543903580877,1,7.46,0.41,2.77,0.134048257372654,2.4390243902439
20211210,402340,-0.167105263157895,SK스퀘어,0.0924560964191228,-0.259561359577018,0,10000.0,10000.0,0.0,0.0001,0.0001
20211210,326030,-0.382608695652174,SK바이오팜,0.0924560964191228,-0.475064792071297,0,10000.0,22.0,0.0,0.0001,0.0454545454545455
20211210,263750,1.6384778012685,펄어비스,0.0924560964191228,1.54602170484938,1,75.41,12.81,0.0,0.0132608407373027,0.078064012490242
20211210,024110,0.162420382165605,기업은행,0.0924560964191228,0.0699642857464823,1,5.54,0.35,4.3,0.180505415162455,2.85714285714286
20211210,030200,0.273662551440329,KT,0.0924560964191228,0.181206455021206,1,11.53,0.58,4.36,0.0867302688638335,1.72413793103448
20211210,034220,0.388198757763975,LG디스플레이,0.0924560964191228,0.295742661344852,1,10000.0,0.7,0.0,0.0001,1.42857142857143
20211210,011170,-0.171735241502683,롯데케미칼,0.0924560964191228,-0.264191337921806,0,50.08,0.62,1.56,0.0199680511182109,1.61290322580645
20211210,018880,-0.155963302752294,한온시스템,0.0924560964191228,-0.248419399171416,0,66.67,3.48,2.32,0.0149992500374981,0.28735632183908
20211210,011070,0.865443425076453,LG이노텍,0.0924560964191228,0.77298732865733,1,30.57,2.97,0.23,0.0327118089630357,0.336700336700337
20211210,066970,2.906650222939,엘앤에프,0.0924560964191228,2.81419412651988,1,10000.0,30.89,0.02,0.0001,0.0323729362253156
